nombre_de_la_suscripcion,id_de_la_suscripcion,grupo_de_recursos,nombre_de_la_VM
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OTZRG-DOMAIN_CONTROLLERS-TEST,OTZVM-DC-TEST-B
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGACIPOC02,CloudNetworkController
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGBRAU01,vm-cloudserver
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGBRAU01,vm-hub-server01
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGBRAU01,vm-onpremiseserver
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGBRAU01,vm-onpremiseserver-02
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGCMVSANQ1,KYNDVMTANIUMSNDBXLX
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGCMVSANQ1,KYNDVMTANIUMSNDBXWN
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGCMVSANQ1,oxzvmowleondbqa1
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGCMVSANQ1,OXZVMOWXTMPPLBDQA01
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGSBXS01,OXZORADB11RHEL8
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGSBXS01,oxzvmoramomtest01
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGVDIAPPD01,HPPROBASEXPOS
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGVDIAPPD01,HPPROBASEXPOS-02
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGVDIAPPD01,OXZVMXPOSTPRC01
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGVDIAPPD01,OXZVMXPOSTPRC02
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGVDIAPPD01,OXZVMXPOSTPRC03
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGVDIAPPD01,OXZVMXPOSTPRC06
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGVDIAPPD01,OXZVMXPOSTPRC07
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGVDIAPPD01,OXZVMXPOSTVNT01
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGVDIAPPD01,OXZVMXPOSTVNT02
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGVDIAPPD01,OXZVMXPOSTVNT03
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGVDIAPPD01,OXZVMXPOSTVNT06
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGVDIAPPD01,OXZVMXPOSTVNT07
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGVDIAPPD01,XPOSG7CajaUnica
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGVDIAPPD01,XPOSHPPROPRUEBA
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGBRAU02,vm-hubmx-cloudserver01
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZRGBRAU02,vm-spoke-mx-workload01
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZVMADD01_GROUP,DebTest01
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZVMADD01_GROUP,OXZVMADD01
OXZSUB-SANDBOX,27004a2a-a174-4b5b-92fd-872c09afb98b,OXZVMADD01_GROUP,OXZVMADD02
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,IMA_COMERCIAL,tableau-201902
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,TIENDAINTELIGENTE,AlertsServer
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ECA_CIENCIA_DE_DATOS-CIM4C2YLBDLPU,1306e7f82d364c5389918815da0343b4
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ECA_CIENCIA_DE_DATOS-CIM4C2YLBDLPU,1e03a8ba9f9244fbb8c70b7bcf91c98f
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ECA_CIENCIA_DE_DATOS-CIM4C2YLBDLPU,39462716d3f74b09be9e37bd1999914c
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ECA_CIENCIA_DE_DATOS-CIM4C2YLBDLPU,726d8cc0eef1416a9dca52196d79b674
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ECA_CIENCIA_DE_DATOS-CIM4C2YLBDLPU,86a675d53a6443d08ca224dcb903a203
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ECA_CIENCIA_DE_DATOS-CIM4C2YLBDLPU,988f9688524d45c9a07f725ca40ac287
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ECA_CIENCIA_DE_DATOS-CIM4C2YLBDLPU,b0c34031852e4077b08112663abc170f
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ECA_CIENCIA_DE_DATOS-CIM4C2YLBDLPU,b58910ac3555497cbae671dc7eb91ac5
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ECA_CIENCIA_DE_DATOS-CIM4C2YLBDLPU,dea1d78222544584aebf30a5e814dcb7
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ECA_CIENCIA_DE_DATOS-CIM4C2YLBDLPU,f5a1d520e4b94858a53331fccaaf473f
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ECA_CIENCIA_DE_DATOS-CIM4C2YLBDLPU,ff60b07326694cb1bba4d78bafa6dc95
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,02b368c9fac74f8f91b00a3ae1b84856
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,04b67a5ab8bc4e66a0971ddd8a803044
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,07692858fd0f40188b95c7b54c2045bd
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,0c560d202474407ab5e323d1d0a6e9d2
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,0fe1dac34edf4c02ae8ade7b96386ee3
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,0fe93a21fcbf491d89e6a729b5aa92ee
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,14e008cdfa694024851ce4b3fce746bb
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,1552803f9dd04e7bbbe55a33da02ff5c
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,160a1a9293cb46a78818891d3f479c5b
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,1783de4113334b85908fd76f1f485d54
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,1ceec710f8954aa4a534c10fe7a57b65
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,202217bd59c74fd7b40c4e23c04274e9
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,20db979908394d32ba83d3149c8bd2b7
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,21b3e99fe325424b998b58c498f5cdc9
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,2323bab478d44f8383d16627f692222c
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,23360fb76bda4fa3af4712feb3209852
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,2850ff7b41c045a3878512ca4f20e3a4
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,285614ef82aa4dfbad6941437a131b76
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,2a149535b37a4c63bb1ec0477894aac5
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,2a21a6f7ff4440c9af1c6790b9613957
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,2b622333a08a478baa560bab224aff8e
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,2e0fca8b894249e5a6b82d8cddf02fe0
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,35cfa0084cf94203b39be428659d538b
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,3ac981bc88f642aabc4b34f26dddaed9
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,3b4001cfb7774aa6a6000dd7f5a669fb
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,40d9965849d044e3ba75d67c8afc2cc4
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,43396baadb2347969b8f78a968f5abc3
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,4692f87fdaae441ea4ed5539c20211c3
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,4aee4873413a4961b25892fe2564685a
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,4b8f4d6498b241209043f61243f8ec09
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,4df014546ca1437bb0e42e60eece16ef
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,524f98a7d2114d23ab513bbce538be7e
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,5436d176c57e4a92814a26ceb535c451
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,5c6a9d89a4ae41928c4589edcff2d13a
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,5d12a7504e3b4439a034d56c003785e1
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,5e1d207d5a9d44a9a885cd2c00af3030
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,5e4478c2fc16494aaa5af4aa48461825
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,66300d5c836e47099cfb6e4d18cf513d
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,66a6c9120b7d453dab2c67ca7e1f51b8
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,0478e851d3044b2d95e75bbb3290286c
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,0a88ff8805cd4e93a4539938a3f4b04d
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,1be153ff4f0d42c59102af2852d796fe
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,1cb015e5fa8a46a79c38693909e5615a
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,2e381240a7a544cb8f765e4cb80fed3a
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,38e1e0856261466b9d50699e78dc6945
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,3f27503c9b454cbca90952489494b5dc
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,50402e3404454ae6ae14720b742a7896
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,5bf6cdbc55ee4578bb023e98e1d4f184
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,5febaa94d82a459c8bdf014fe54983fb
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,6233d0c9f7a5458a9945a7ad0d058f54
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,6408fbc391754554bd01ad2d0bf36eb8
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,678b231dbe304cc0988c966b2306bad7
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,6d645b9f230e4c1aa2c2eb38c22ea4d5
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,6e991745000d4bb490acf938a0ddf28a
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,7540449025d54caab1e105ca01c96550
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,7886f1590e92411792e2b2d79e7b068f
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,7cabed4b3ca040b6a2f449f70f814731
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,85b3b5c929a1407fa9fe29e888dd67e4
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,8b0b752eb0434940bcbd2ee6e2a9d565
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,aa06b36bb8164289a832cdff158d2840
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,b217118139b143fea3d86164328a5f7e
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,bcbf71ddc53444928a2ad9a66da206fd
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,bfcac7f0cef2422482335d22aed3cd94
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,c5665d0acb744ff280948b33358ea10b
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,c989837e08fb4c26a480cfededa0f10d
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,d6d5c6953269455caaa507e3dc9275cc
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,dd2162d632ec4a8c87e121640e473784
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,e3064e68d87346fe89c75c0f204d8af8
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,e81bd033d7734a74ac4407b1b97d6643
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,e9d71de3f0b24d85a0e65ed35eea7cb0
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,ec4c2d1c8ba143e0a5a9edca83329c33
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,ec901b78b3bf41c8a9be3bff5c2a7d75
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,edddc4188aef45229f5798dd02123e43
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,f2728ffae53a497f843b1840de0feadc
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,fe32d3c2761c44b094c4512f56997880
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-ZDBZPRDBK01-AE6USF4FKOEGG,fecddbf9e5a941fb957464a73a1cf266
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,IMA_COMERCIAL,oxvazsftppoc
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,IMA_COMERCIAL,oxzvmcsirtpr01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,MC_OXZRGTKSPRD_OXZCKTKSDEV_SOUTHCENTRALUS,aks-agentpool-35334063-0
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,MC_OXZRGTKSPRD_OXZCKTKSDEV_SOUTHCENTRALUS,temp-aks
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXAZRMPFILPR,sqlvm-prd
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXVAVMJPVMRG,OXVAZVMJPVMH01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXVAVMJPVMRG,OXVAZVMJPVMH02
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXVAVMJPVMRG,OXVAZVMJPVMH03
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXVAVMJPVMRG,OXVAZVMJPVMH04
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXVAVMJPVMRG,OXVAZVMJPVMH05
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXVAVMJPVMRG,OXVAZVMJPVMH06
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXVAVMJPVMRG,OXVAZVMJPVMWP1
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZDBRPDCMP01-RG,da364b8e417044a3a7a623afca0fc86f
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,66e1f51b0c2c436d9733349cbcbc7546
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,6723ff589d8e4790a750ab961cff93ec
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,6cc35aa2063443c8b8c445492c2fe887
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,7015401b94d44316b1683044d1448791
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,725a9ddc9b294e8788d66de569982131
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,7369775a5ca841e48bcffc4ce9ded5fa
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,776e862974974df8bc559243c909eef1
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,7896b4ce02fb4877a086759691a2317b
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,7ed6895e31f14800a4df57e7bda05ff5
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,8861b60eb58e48f1bd0a34e577085c4e
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,88828b42430a4d7db3b838596e88bf01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,88eb7c34ecfd4325a142d2fe471f831d
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,907638b23f28400a855f069f4ff22a95
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,9a0de74c3fc344b4a92e4d88d31903d7
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,9c6c69eb9bb84f49b96b41b06d1661d4
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,9d4cdcad372d4c0183650ffc26efbddf
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,9e06603d520842068d3f6a0782ea62f4
