nombre_de_la_suscripcion,id_de_la_suscripcion,grupo_de_recursos,nombre_de_la_VM
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,a141698f84da4de1bcf030005e50168e
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,a17db660572142a9a04d4758b79cc884
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,a211bf0b12024e958241c3c2da722616
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,a262af28230f40d88c027322a4099443
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,a2b3abd03c7b40b99d1c166809f3ad2a
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,a5292286e71a4919a6daa49ade96ef61
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,a8031dcb18b346b68b703e338177c1ab
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,a824138b3b144bd59901bf12f9d7b544
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,a8ea6cbe4f6346719a83866313121ce7
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,abc47db317934d969102fcfacd004112
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,ad318324159847089357251d269f0b93
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,ad9d3cc173104f9d94deaa5812c7d0c9
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,af981aaf183647ad85410b90b74172f7
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,b1beee0257fb487ca504f0ad66706a40
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,b7a70cd5647c4a7cb2f49b3e4f7e2644
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,c32977df34cd4bee8ba34e236c55a29e
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,c4ce0ad6be2041dcba81734d70158250
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,d234d197d14845c797a746c64d7553bc
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,d2519215e2c94675802f091463a83f26
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,d8da6ffa33894391b596e29e0608ebed
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,d90c17cbbd3b41f3bc5fd7ba9d4fcd93
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,db0e52603afc44d9833bcd2e1706f4d6
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,de773865aada46c586b9a502d32b24da
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,de93b94db5c944699d00b1a88d1fc12d
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,deb0ba23f68847238ca8fdbeb3186ef4
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,e06a720a90374a6a9443617923bbc9e1
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,e06f6a7f26b141fcbcc0bc6cbcbcd9fe
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,e24249a90f6d4c01a084318b4ca8df0c
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,e2e3bf80201343e5909c88dcd2fce4bb
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,e3c67b9068754a059fbdba1aa7462694
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,e45f66902c2742d6b018317c0a6f112e
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,e4d14b4744a24f06a8b3fae870441743
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,e7a06ae673eb458da358eff10f901b0d
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZDBRPDCMP01-RG,e2545f1237f34fd7a76cab45799406ad
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGALP01,OXZVMALAPLAP02
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGANFDEV01,OXZVMANFDWAP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGANFPRD01,OXZVMANFPWAP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGAPMQ01,OXZVMAPPMWAP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGATVP01,OXVHATVP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGBCGDEV,zdbzprbcglxvm01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCOMMVAULTPROD,OXZVMCOMMVMEAGP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXVMCORESEGPRDWAP07
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMCORESEGPRDL01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMCORESEGPRDWAP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMCORESEGPRDWAP02
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMCORESEGPRDWAP03
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMCORESEGPRDWAP04
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMCORESEGPRDWAP06
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMCORESEGPRDWAP08
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMCORESEGPRDWAP09
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMCORESEGPRDWAP09V2
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMCORESEGPRDWAP10
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMCORESEGPRDWAP12
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMCORESEGPRDWAP13
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMCORESEGPRDWAP14
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMCORESEGPRDWAP15
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMCORESEGPRDWAP16
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMIMPSEGPRDWAP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMIMPSEGPRDWAP03
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMIMPSEGPRDWAP04
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMIMPSEGPRDWAP05
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMIMPSEGPRDWAP06
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMIMPSEGPRDWAP07
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMIMPSEGPRDWAP08
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMIMPSEGPRDWAP09
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMIMPSEGPRDWAP10
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMIMPSEGPRDWAP11
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMMARXPLAP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMPACPWAP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMSEGVFMC
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMSRHPAP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMSRHPAP02
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGCORESEGPRD,OXZVMSRHPAP03
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGDATABITZPRD,zdbzprdfirvm01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGDATABITZPRD,zdbzprdfirvm02
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGDATABITZPRD,zdbzprdfirvm03
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGDCPRD,OXZVMADPWAP07
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGDCPRD,OXZVMADPWAP08
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGDCPRD,OXZVMADPWAP09
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGDCPRD,OXZVMADPWAP10
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGDTTPRD,OXZVMDTTPWAP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGECAPRD,OXZVMECAPRD01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGEXCHP01,OXZVEXBASWAP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,e821e60092894c879c29c32a618b68ab
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,e9cf8be7d8444be1bb1415f502df1b26
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,ec63743ea98b465082c54be31de9e9af
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,ee2d807c4a124e77b37b96a05bff6b76
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,ef1e1600ec1a410dac064ca9ed01fd49
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,ef91d7365095471fa2685d0d28d52506
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,f14a6baeb6734a3885194b76366e0206
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,f215b64a23d340af980ee61bc359a146
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,f723aab7b9924894af7a31143aea627b
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,fc221bc756ca4298a0f22969b96c6908
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,fde004a87cc942e8b47a24f42de31bd9
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,DATABRICKS-RG-LOYALTY_POC-IVVRRVSB7OZQY,ffed519d55d147e4bc443a56add2562e
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGEXCHP01,OXZVMADPWAP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGEXCHP01,OXZVMADPWAP02
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGEXCHP01,OXZVMADPWAP03
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGEXCHP01,OXZVMADPWAP04
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGEXCHP01,OXZVMADPWAP05
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGEXCHP01,OXZVMADPWAP06
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGEXCHP01,OXZVMEXCPWAP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGEXCHP01,OXZVMEXCPWAP02
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGFGTKSVNETPRD,deletetestconn
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGFGTKSVNETPRD,deletetestconn01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGFGTKSVNETPRD,deletetestconn02
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGIMALATDEV01,OXZVMIMALTDWAP1
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGIMALATPRD01,OXZVMIMALTPWAP1
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGKCNSP,OXZVMKCNSANSP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGKCNSP,oxzvmkcnspap01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGKCNSP,oxzvmkcnspap02
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGKCNSP,oxzvmkcnspap03
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGKCNSP,oxzvmkcnspap04
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGKCNSP,oxzvmkcnspap05
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGKCNSP,oxzvmkcnspap06
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGKCNSP,oxzvmkcnspap07
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGOWLEONPRD,oxzvmowleonappr1
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGOWLEONPRD,oxzvmowleonappr2
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGOWLEONPRD,oxzvmowleondbpr1
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGOWLEONPRD,OXZVMWCSLEONAP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGPEPROMD01,OXZVMPEPRMDWAP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGPEPROMPRD01,OXZVMPEPRMPWAP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGPERFSEGPRD,OXZVMPERFSEGPRDWAP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGPERFSEGPRD,OXZVMPERFSEGPRDWAP02
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGPERFSEGPRD,OXZVMPERFSEGPRDWAP04
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGPERFSEGPRD,OXZVMPERFSEGPRDWAP05
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGPERFSEGPRD,OXZVMPERFSEGPRDWAP06
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGPERFSEGPRD,OXZVMPERFSEGPRDWAP07
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGPERFSEGPRD,OXZVMPERFSEGPRDWAP08
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGRMWP01,OXVRMWP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGRPDCMP01,OXZVMCMPWAP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGTBLPRD,oxzvmtblpr01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGTBLPRD,oxzvmtblpr02
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGTBLPRD,oxzvmtblpr03
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGTBLPRD,oxzvmtblpr04
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGTBLPRD,oxzvmtblpr05
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGTKSPRD,pentestrsalvador
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGVPNP01,VM-TEST
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZRGXPLPRD,ZDBZPRXPLSQLVM01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZVMWMIG,OXVAZFISP1
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,OXZVMWMIG,OXVAZFISQ1
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,PRUEBADNSRLR,pruebadnsrlr
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,RG_POC,VM-POC-TEST
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,TIENDAINTELIGENTE,OXZVMTIOPWAP01
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,TIENDAINTELIGENTE,TiendaInteligenteI
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,TIENDAINTELIGENTE,TiendaInteligenteII
Oxxo,ef8b4cdd-a694-4604-ac33-e7d4d07d06e5,TIENDAINTELIGENTE,TiendaInteligenteIII
OXZSUB-SERVELECT-NPROD,3dee9d8e-8f6d-4e14-a5a8-26e93a7204a8,OXZRGCCD01,OXVWQCCD01
OXZSUB-SERVELECT-NPROD,3dee9d8e-8f6d-4e14-a5a8-26e93a7204a8,OXZRGLDAPD01,OXVWQLDAPD01
OXZSUB-SERVELECT-NPROD,3dee9d8e-8f6d-4e14-a5a8-26e93a7204a8,OXZRGSASQ1,oxfsasviyapoc1
OXZSUB-SERVELECT-NPROD,3dee9d8e-8f6d-4e14-a5a8-26e93a7204a8,OXZRGSERVELECNPRD01,fcomseld1
OXZSUB-SERVELECT-NPROD,3dee9d8e-8f6d-4e14-a5a8-26e93a7204a8,OXZRGSERVELECNPRD01,fcomseld11
OXZSUB-SERVELECT-NPROD,3dee9d8e-8f6d-4e14-a5a8-26e93a7204a8,OXZRGSERVELECNPRD01,fcomseld111
OXZSUB-SERVELECT-NPROD,3dee9d8e-8f6d-4e14-a5a8-26e93a7204a8,OXZRGSERVELECNPRD01,FCOMSELD2
OXZSUB-SERVELECT-NPROD,3dee9d8e-8f6d-4e14-a5a8-26e93a7204a8,OXZRGSERVELECNPRD01,FCOMSELD22
OXZSUB-SERVELECT-NPROD,3dee9d8e-8f6d-4e14-a5a8-26e93a7204a8,OXZRGSERVELECNPRD01,oxfsasde1
OXZSUB-SERVELECT-NPROD,3dee9d8e-8f6d-4e14-a5a8-26e93a7204a8,OXZRGSERVELECNPRD01,oxfsasde2
OXZSUB-SERVELECT-NPROD,3dee9d8e-8f6d-4e14-a5a8-26e93a7204a8,OXZRGSERVELECNPRD01,oxfsasde3
OXZSUB-SERVELECT-NPROD,3dee9d8e-8f6d-4e14-a5a8-26e93a7204a8,OXZRGSERVELECNPRD01,TestVm
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGALTP01,OXZVMALTPWAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGALTP01,OXZVMALTPWAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGAMMPTESTMIGRATIONPRD,OXZVMJUMPAMPRDWAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGBYTEBP01,OXZVMBYTEBPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGBYTEBP01,OXZVMNXBYPLWS01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCACPFPRD,OXZVMCACPFPRDLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDAGSP,OXZVMOWXAGSPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDAGSP,oxzvmowxagsplap02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDAGSP,oxzvmowxagsplbd01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDAGSP,OXZVMWSCAGSPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDAZCP,OXZVMOWXAZCPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDAZCP,OXZVMOWXAZCPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDAZCP,OXZVMOWXAZCPLBD01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDAZCP,OXZVMOWXTESTDB
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDAZCP,OXZVMWSCAZCPP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDCHUP,OXZVMOWXCHUPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDCHUP,OXZVMOWXCHUPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDCHUP,OXZVMOWXCHUPLBD01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDCHUP,OXZVMWCSCHUPA01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDCULP,OXZVMOWXCULPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDCULP,OXZVMOWXCULPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDCULP,OXZVMOWXCULPLBD01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDCULP,OXZVMWCSCULPA01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDESCP,OXZVMOWXESCPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDESCP,OXZVMOWXESCPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDESCP,OXZVMOWXESCPLBD01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDESCP,OXZVMWCSESCPA01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDGPEP,OXZVMOWXGPEPLAP01
