nombre_de_la_suscripcion,id_de_la_suscripcion,grupo_de_recursos,nombre_de_la_VM
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDGPEP,OXZVMOWXGPEPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDGPEP,OXZVMOWXGPEPLBD01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDGPEP,OXZVMWCSGPEPA01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDLENP,OXZVMOWXLENPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDLENP,OXZVMOWXLENPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDLENP,OXZVMOWXLENPLBD01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDMDAP,OXZVMOWXMDAPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDMDAP,OXZVMOWXMDAPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDMDAP,OXZVMOWXMDAPLBD01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDMDAP,OXZVMWCSMDAPA01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDMXLP,OXZVMOWXMXLPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDMXLP,OXZVMOWXMXLPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDMXLP,OXZVMOWXMXLPLBD01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDMXLP,OXZVMWCSMXLPA01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDOBRP,OXZVMOWXOBRPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDOBRP,OXZVMOWXOBRPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDOBRP,OXZVMOWXOBRPLBD01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDOBRP,OXZVMWCSOBRPA01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDPAZP,OXZVMOWXPAZPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDPAZP,OXZVMOWXPAZPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDPAZP,OXZVMOWXPAZPLBD01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDPAZP,OXZVMWCSPAZPA01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDPUEP,OXZVMOWXPUEPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDPUEP,OXZVMOWXPUEPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDPUEP,OXZVMOWXPUEPLBD01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDPUEP,OXZVMWCSPUEPA01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDQROP,OXZVMOWXQROPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDQROP,OXZVMOWXQROPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDQROP,OXZVMOWXQROPLBD01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDQROP,OXZVMWCSQROPA01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDSALP,OXZVMOWXSALPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDSALP,OXZVMOWXSALPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDSALP,OXZVMOWXSALPLBD01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDSALP,OXZVMWCSSALPA01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDSMOP,OXZVMOWXSMOPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDSMOP,OXZVMOWXSMOPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDSMOP,OXZVMOWXSMOPLBD01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDSMOP,OXZVMWCSSMOPA01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDTIJP,OXZVMOWXTIJPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDTIJP,OXZVMOWXTIJPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDTIJP,OXZVMOWXTIJPLBD01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDTIJP,OXZVMWCSTIJPA01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDTLJP,oxvowexp01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDTLJP,oxvwlowp1
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDTLJP,oxvwlowp2
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDTMPP,OXZVMOWXTMPPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDTMPP,OXZVMOWXTMPPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDTMPP,OXZVMOWXTMPPLBD01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDTMPP,OXZVMWCSTMPPA01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDTOLP,OXZVMOWXTOLPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDTOLP,OXZVMOWXTOLPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDTOLP,OXZVMOWXTOLPLBD01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDTOLP,OXZVMWCSTOLPA01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDVERP,OXZVMOWXVERPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDVERP,OXZVMOWXVERPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDVERP,OXZVMOWXVERPLBD01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDVERP,OXZVMOWXVERPLBD02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDVERP,OXZVMWCSVERPA01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDVHSP,OXZVMOWXVHSPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDVHSP,OXZVMOWXVHSPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDVHSP,OXZVMOWXVHSPLBD01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCEDVHSP,OXZVMWCSVHSPA01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCERTSMPRD,OXZVMCERTSMPRDWAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCERTSMPRD,OXZVMCERTSMPRDWAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCSTAP01,OXZVMCSTDWAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCSTAP01,OXZVMCSTPWAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCSTAP01,OXZVMMIDSP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCSTAP01,OXZVMMIDSP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCSTAP01,OXZVMMIDSP03
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCYBP01,OXZVCYBLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGCYBP01,OXZVCYBWAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGDMDP01,oxzvmdmp01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGEADP01,OXZVMEADP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGIMMEXPRD,OXZVMIMMEXPRDWDB02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGINSTANAPRD,OXZVMINSP011
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGITMP01,OXZVMITMWP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGLITIGIOPRD,OXZVMLITIGIOPRDLDB01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGLITIGIOPRD,OXZVMLITIGIOPRDWAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGOWXP,OXZVMOWXPLAP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGOWXP,OXZVMOWXPLAP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGOWXP,OXZVMOWXPLDB01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGOWXP,OXZVMOWXPLDB02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP01
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP010
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP011
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP012
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP013
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP014
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP015
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP016
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP017
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP018
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP019
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP02
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP020
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP021
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP022
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP023
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP024
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP025
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP026
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP027
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP03
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP04
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP05
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP06
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP07
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP08
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPADRHP09
OxxoPRD,5226c648-6672-44a8-bcf8-b1a6b7743b96,OXZRGRPAPRD01,OXZVMRPARYSP01
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-AUT-QAS-RESOURCEGROUP,OXG-AUT-QAS-VM
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-TLD-QAS-RESOURCEGROUP,OXG-TRB-QAS-INT-VM01
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-TRB-QAS-AGN-RESOURCEGROUP,OXG-TBR-QAS-SDP-VM
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-TRB-QAS-AGN-RESOURCEGROUP,OXG-TRB-QAS-AGN-VM01
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-TRB-QAS-AGN-RESOURCEGROUP,OXG-TRB-QAS-AGN-VM02
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-TRB-QAS-AGN-RESOURCEGROUP,OXG-TRB-QAS-AGN-VM03
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-TRB-QAS-AGN-RESOURCEGROUP,OXG-TRB-QAS-AGN-VM04
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-AKS-QAS-RESOURCEGROUP,OXGAGNAKSQASVM
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-AKS-QAS-RESOURCEGROUP,OXGAKSQASVM
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-AKS-QAS-RESOURCEGROUP,OXGDBCAKSQASVM
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-CYA-QAS-RESOURCEGROUP,OXG-CYA-QAS-VM1
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-DET-QAS-REOURCEGROUPP,OXG-SER-QAS-VM
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-DET-QAS-REOURCEGROUPP,OXGRBTQASVM
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-EST-QAS-RESOURCEGROUP,OXGESTQASAGENT
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-FTT-QAS-RESOURCEGROUP,OXG-FTT-API-QAS-VM
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-FTT-QAS-RESOURCEGROUP,OXG-FTT-QAS-VM03
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-GTK-QAS-RG,OXG-GTK-QAS-VM
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-GXP-QAS-RESOURCEGROUP,OXGGXPQASVM01
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-GXP-QAS-RESOURCEGROUP,OXGGXPQASVM04
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-HDA-QAS-RESOURCEGROUP,OXG-HDA-QAS-VirtualMachine
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-PSR-QAS-RESOURCEGROUP,OXG-PSR-QAS-VM
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-RBT-QAS-RESOURCEGROUP,OXGRBTQASVM
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-SYO-QAS-RESOURCEGROUP,OXG-SYO-QAS-VM
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-VMS-QAS-REOURCEGROUP,OXG-AGN-QAS-VM01
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-VMS-QAS-REOURCEGROUP,OXG-AGN-QAS-VM02
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-VMS-QAS-REOURCEGROUP,OXG-AGN-QAS-VM03
OXG-QAS-SUS-01,09620e63-7b16-4eea-91f6-f652a66d6986,OXG-VMS-QAS-REOURCEGROUP,OXG-AGN-QAS-VM04
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-AUT-PRD-RESOURCEGROUP,OXG-AUT-PRD-VM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-CGF-PRD-RESOURCEGROUP,OXG-CGF-PRD-VM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-FVT-PRD-RESOURCEGROUP,SGM-FVT-AGN-PRD-ScaleSet01_1777656c
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-FVT-PRD-RESOURCEGROUP,SGM-FVT-AGN-PRD-ScaleSet01_53ab7e7c
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-FVT-PRD-RESOURCEGROUP,SGM-FVT-AGN-PRD-ScaleSet02_65fb00ca
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-FVT-PRD-RESOURCEGROUP,SGM-FVT-AGN-PRD-ScaleSet02_d82127b1
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-FVT-PRD-RESOURCEGROUP,SGM-FVT-AGN-PRD-ScaleSet03_825f2cb5
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-IES-PRD-RESOURCEGROUP,OXG-IES-PRD-VM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-SOE-PRD-RESOURCEGROUP,OXG-SOE-PRD-VM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-TLD-PRD-RESOURCEGROUP,OXG-TRB-PRD-INT-VM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-TRB-PRD-AGN-RESOURCEGROUP,OXG-TBR-PRD-SDP-VM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-TRB-PRD-AGN-RESOURCEGROUP,OXG-TRB-PRD-AGN-VM01
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-TRB-PRD-AGN-RESOURCEGROUP,OXG-TRB-PRD-AGN-VM02
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-TRB-PRD-AGN-RESOURCEGROUP,OXG-TRB-PRD-AGN-VM03
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-TRB-PRD-AGN-RESOURCEGROUP,OXG-TRB-PRD-AGN-VM04
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-TRB-PRD-AGN-RESOURCEGROUP,OXG-TRB-PRD-AGN-VM05
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-TRB-PRD-AGN-RESOURCEGROUP,OXG-TRB-PRD-AGN-VM06
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,SGM-OPM-SPK-PRD-RESOURCEGROUP,oxgfbdsp02
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,SGM-OPM-SPK-PRD-RESOURCEGROUP,vmcon02
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-AGN-PRD-RESOURCEGROUP,OXGAGNPRDVM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-AKS-PRD-RESOURCEGROUP,OXGAGNAKSPRDVM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-AKS-PRD-RESOURCEGROUP,OXGAKSPRDVM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-AKS-PRD-RESOURCEGROUP,OXGDBCAKSPRDVM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-ALO-PRD-RESOURCEGROUP,OXGALOPRDVM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-BOM-PRD-RESOURCEGROUP,OXG-BOM-PRD-VM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-CHM-PRD-RG,OXGCHMPRDVM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-CMX-PRD-RESOURCEGROUP,OXG-CMX-PRD-VM1
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-CYA-PRD-RESOURCEGROUP,OXG-CYA-PRD-VM1
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-CYA-PRD-RESOURCEGROUP,OXG-CYA-PRD-VM2
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-CYA-PRD-RESOURCEGROUP,OXG-CYA-PRD-VM3
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-DET-PRD-REOURCEGROUP,OXG-SER-PRD-VM01
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-DET-PRD-REOURCEGROUP,OXG-SER-PRD-VM02
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-DET-PRD-REOURCEGROUP,OXGRBTPRDVM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-DRP-PRD-RESOURCEGROUP,OXGDRPBKPPRDVM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-DTA-DBK-PRD-RESOURCEGROUP,29de6eb4986d482fa670a611acabe369
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-DTA-DBK-PRD-RESOURCEGROUP,b530608f2554409e83a9038c4d5c11e7
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-DTA-DBK-PRD-RESOURCEGROUP,ecccbf44bc5b4bddb7cb5e68bbc8b2d2
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-DTA-DBK-PRD-RESOURCEGROUP,f651152fc9544a499ac8c443b74af60a
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-ESS-PRD-RESOURCEGROUP,OXGBKPPRDVM01
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-ESS-PRD-RESOURCEGROUP,OXGBKPPRDVM02
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-ESS-PRD-RESOURCEGROUP,OXGBKPPRDVM04
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-ESS-PRD-RESOURCEGROUP,OXGBKPPRDVM06
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-FTT-PRD-RESOURCEGROUP,OXG-FTT-API-PRD-VM05
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-FTT-PRD-RESOURCEGROUP,OXG-FTT-PRD-VM09
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-GTK-PRD-RESOURCEGROUP,OXG-GTK-PRD-VM2
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-GTK-PRD-RG,OXG-GTK-PRD-VM1
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-HDA-PRD-VM_GROUP,OXG-HDA-PRD-VM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-ITO-PRD-REOURCEGROUP,OXG-ITO-PRD-VM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-IVO-PRD-RESOURCEGROUP,OXGIVOPRDVM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-MID-PRD-RESOURCEGROUP,OXG-MID-PRD-VM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-PBI-PRD-RESOURCEGROUP,OXGPBIPRDVM
OXG-PRD-SUS-01,9a46dfea-03bc-4489-b7ac-3806b3a9b09f,OXG-PKI-PRD-CA-RG,OXG-PKI-PRD-CA
